FECHA,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,TOTAL,DEMANDA MAXIMA
15/04/2018,830.32,788.57,765.29,745.19,745.33,761.34,701.066428,759.96289,806.9081196,827.5377603,847.2438301,853.19153,843.24032,841.45949,862.72163,875.67761,889.5091,938.821,1227.62,1246.74,1208.13,1123.55,984.17,865.66,21362.67,1248.13
16/04/2018,796.15,754.03,731.68,730.53,737.02,822.64,952.098999,964.2546201,1045.110791,1078.75031,1113.253919,1126.73844,1087.61659,1120.21406,1176.76655,1189.4097,1167.35252,1162.446,1398.3,1397.9,1359.7,1251.11,1115.16,980.72,25217.58,1411.28
17/04/2018,884.26,846,823.51,808.96,823.01,893.56,978.09828,1018.31107,1098.96361,1132.00819,1164.5314,1155.50923,1103.78383,1139.24565,1197.62353,1192.8033,1181.68027,1200.139,1430.34,1430.12,1382.91,1265.7,1119.27,977.37,26185.716,1437.98
18/04/2018,885.92,847.706,821.68111,793.313,813.754,896.77,1008.944192,1036.53111,1124.54073,1168.634011,1193.039321,1194.223501,1146.18165,1184.47852,1253.13402,1255.2014,1236.75307,1226.949,1457.26281,1453.70941,1407.3283,1296.03988,1144.76715,1005.0456,26806.055,1462.89475
19/04/2018,913.34498,870.75778,846.72719,830.36365,843.2423,915.48154,1006.916963,1041.85799,1138.58892,1183.461671,1208.631151,1197.704461,1162.17203,1208.8054,1264.34723,1262.92037,1235.04222,1227.04389,1452.27465,1447.40143,1403.02519,1283.37338,1138.11309,1003.40823,27044.683,1459.89502
20/04/2018,908.18684,865.98432,841.79295,830.21293,848.13613,919.89611,1013.05013,1048.74993,1125.56383,1156.30286,1180.57308,1178.14934,1139.139711,1179.700849,1236.25633,1226.72165,1210.25734,1206.830555,1444.21042,1438.19026,1380.59531,1276.06277,1149.20099,1027.66348,26778.909,1445.12042
21/04/2018,937.19,884.53,859.55,845.9,852.96,894.29,885.456,969.76625,1066.20186,1111.43217,1125.77826,1111.67835,1070.232,1063.614,1044.39,1037.618,1034.986,1077.36,1342.58,1342.37,1300.13,1216.68,1088.6,980.62,25202.238,1350.16
22/04/2018,899.654,846.24559,825.68,804.59537,793.1596,809.87047,749.23693,811.60016,858.04186,885.53651,922.41847,928.38252,915.9346705,936.7314303,959.6319994,978.1579498,976.7373899,1028.847148,1319.08178,1329.31426,1297.86974,1211.47657,1075.20847,951.34941,23059.5305,1333.33017
23/04/2018,866.60107,818.77023,796.33244,788.50198,797.17351,876.12021,1004.45501,1017.90035,1117.24666,1158.88834,1200.74249,1223.26157,1184.14893,1219.647,1277.89552,1287.06795,1287.18374,1292.018208,1481.09965,1472.00586,1424.72435,1313.09483,1164.0469,1031.697,27042.621,1485.18646
24/04/2018,930.57925,882.33927,860.86,847.22188,855.388,924.13068,1011.76141,1062.56919,1180.44573,1231.523,1263.81817,1213.02336,1141.4851,1172.89978,1214.30848,1214.68409,1203.03707,1242.739615,1441.65989,1434.0542,1393.89412,1273.99728,1129.99214,998.091,27151.8523,1447.077545
25/04/2018,900.52043,860.23478,840.40306,834.95374,846.50059,917.28377,1018.5374,1053.31871,1150.85003,1198.37924,1227.7692,1231.54477,1197.31749,1243.73738,1305.28445,1308.94238,1283.3639,1291.81263,1501.81475,1496.45736,1443.13604,1336.30718,1191.31763,1050.53477,27697.15,1505.849195
26/04/2018,948.46832,897.95107,857.14141,837.05959,848.55145,922.32612,1019.08437,1067.63903,1179.25566,1222.38526,1246.95206,1246.13603,1208.497791,1259.76744,1313.24483,1311.64975,1296.39508,1299.97535,1494.79006,1475.61368,1434.55704,1324.66334,1171.29594,1042.99802,27870.742,1495.36006
27/04/2018,941.87,892.9,867.65,855.11,868.95,930.44,1025.282,1063.692,1158.032,1197.956,1231.75,1238.868,1181.96,1229.448,1296.728,1293.362,1263.05,1300.68,1485.15,1468.45,1403.88,1305.36,1175.19,1047.35,27703.368,1486.48
28/04/2018,956.92249,908.2831,876.05247,842.92727,855.89845,906.47459,901.2071909,989.843967,1085.96684,1126.22585,1140.652521,1125.75929,1078.35316,1081.48033,1092.61356,1077.34346,1068.49922,1141.520908,1358.086,1348.28221,1303.90464,1221.60253,1103.28154,989.82995,25575.475,1361.93191
29/04/2018,900.71238,851.81087,824.3416,789.41179,783.7731,807.03794,745.228302,808.63915,883.0482405,926.8577395,952.1022502,957.6844504,932.390129,955.1891208,981.3919801,995.1759094,993.0650101,1048.45165,1319.86267,1323.20705,1301.56228,1216.41705,1083.54845,948.17957,23310.357,1333.70072
30/04/2018,878.10511,826.89538,805.65513,791.71137,798.37524,879.02842,980.766377,1018.41115,1106.07258,1163.05936,1205.040899,1212.078679,1173.627069,1192.043049,1228.22087,1215.321589,1195.736,1221.80705,1420.56748,1403.56898,1341.871,1237.81018,1108.63404,940.337,26363.767,1421.08748
01/05/2018,880.79,836.36,799.62,784.41,789.67,806.18199,745.903966,788.42478,834.4298501,879.2560195,924.1357209,942.8790606,928.0961305,940.4923,950.1973698,962.7688999,965.3483201,1042.1537,1280.81238,1294.22517,1270.28867,1175.36854,1035.5866,920.72543,22790.263,1297.147645
02/05/2018,832.40529,784.63793,761.9793,749.06269,756.13764,829.23322,954.764352,1013.54636,1122.69658,1168.79366,1205.134169,1202.28047,1168.700009,1217.1248,1268.65519,1269.53374,1258.48783,1305.12577,1456.8656,1441.97872,1398.55216,1294.12394,1145.10568,1014.39035,26443.079,1457.4156
03/05/2018,921.88957,873.58291,837.6363,821.30003,816.67025,882.67707,965.13101,1016.49565,1111.78259,1144.18732,1163.26133,1158.23495,1102.27759,1158.06344,1231.98332,1235.56699,1208.30953,1245.35717,1433.86911,1413.8176,1365.7136,1254.66462,1114.22839,969.39483,26422.9578,1434.64911
04/05/2018,869.64,839.2,811.23,799.37,810.59,878.45,986.594,1010.452,1080.31,1124.756,1141.946,1137.808,1063.27,1093.405075,1125.78477,1125.0111,1117.02976,1175.92,1354.05,1353.24,1287.02,1186.84,1066.33,952.7,25341.0683,1358.43
05/05/2018,869.53966,830.69975,796.1851,786.8963,795.24268,842.123,835.2847,920.75125,1014.20349,1053.46772,1076.54012,1074.67906,1037.19183,1039.22774,1051.13572,1053.2416,1031.50339,1110.924,1330.22082,1324.5662,1281.52325,1194.23067,1063.53011,951.51725,24351.292,1339.42333
06/05/2018,863.75634,819.41799,786.03314,763.053,758.12452,777.30167,722.864438,770.06455,818.8056791,854.81816,881.87296,896.0956404,890.3684498,902.9856701,922.5868105,919.8026198,944.7421798,1037.27998,1275.50455,1275.879,1237.4262,1148.31706,1018.13478,896.71951,22188.911,1286.90893
07/05/2018,815.03305,781.29724,751.83435,750.03781,754.86362,836.95295,952.08543,997.16751,1095.97767,1149.6956,1179.72662,1193.25414,1152.58,1195.52621,1245.09117,1242.29581,1228.13594,1242.74,1428.9822,1437.18058,1389.45806,1278.64385,1132.95872,999.95271,26132.079,1445.955325
08/05/2018,898.29496,852.5919,826.68932,815.7083,821.7343,896.67374,970.959976,1044.29525,1139.10729,1188.495459,1214.05293,1204.785539,1158.886699,1214.68863,1270.24773,1261.600971,1238.67971,1265.39048,1468.53598,1448.70956,1398.77306,1289.4745,1141.34805,1007.96494,26983.403,1469.23598
09/05/2018,909.18349,852.1977,830.74234,814.73187,829.37931,902.38331,993.8056405,1056.627837,1150.89855,1185.83366,1216.32239,1198.58044,1166.5057,1201.09891,1254.05525,1255.95426,1234.766566,1303.30506,1458.3457,1446.35795,1392.86401,1290.93885,1145.03696,1011.91928,27041.849,1459.1357
10/05/2018,905.86692,853.83009,827.72422,816.53951,831.22566,893.98124,971.1152279,1042.07971,1123.69841,1169.1433,1194.002531,1182.8473,1144.739339,1189.98854,1232.88458,1230.98929,1205.2388,1278.10113,1453.58782,1433.49627,1379.62576,1281.4427,1134.30637,1013.265,26731.742,1454.16782
11/05/2018,903.92,852.8,825.15,812.41,811.43,875.21,973.55,1004.55,1052.799,1078.845,1093.905,1078.548,1015.043,1044.659025,1085.84759,1083.9557,1080.08992,1164.93,1324.87,1322.39,1268.42,1168.49,1047.38,940.85,24896.137,1330.38
12/05/2018,849.14,796.42,777.35,760.895,772.59,810,812.9494933,904.94667,981.592731,1018.13784,1024.88478,1013.94515,977.7123096,973.0226695,983.0871404,979.5678801,971.3907002,1053.57249,1293.75653,1289.13183,1241.88324,1152.63498,1027.13741,918.73164,23344.188,1297.54321
13/05/2018,825.945,780.50701,752.63249,734.38508,725.47341,746.58562,686.1845094,739.20196,793.6490399,820.0907607,844.8299802,849.1971598,844.2836304,852.8682798,872.9371596,887.1964095,897.8415002,995.97912,1252.47926,1248.40205,1208.70845,1119.80037,980.75083,864.15838,21341.258,1258.96938
14/05/2018,779.36,741.59,721.91,715.8,726.84,812.2,925.302,988.143,1060.89,1100.543,1142.618,1157.234,1111.308,1129.754,1174.142,1174.598,1161.485,1212.24,1405.52,1400.2,1345.62,1250.16,1103.99,960.9,25217.121,1408.43
15/05/2018,866.00543,824.39447,798.84527,791.2446,797.56941,870.67358,951.5773666,1025.94796,1121.25839,1157.28171,1192.162969,1184.711401,1138.115281,1186.174,1234.76685,1229.26781,1208.1771,1269.78642,1463.99063,1458.0958,1400.38651,1290.27246,1145.28548,999.75715,26552.321,1468.61356
16/05/2018,908.69115,849.72482,830.071,812.7304,823.703,896.964,1000.571415,1071.92777,1131.04195,1166.51518,1183.68688,1176.79642,1119.656851,1162.745409,1214.88237,1221.32063,1208.53577,1257.45301,1451.47994,1434.50105,1382.99328,1272.91917,1123.08245,981.50955,26701.131,1454.438775
17/05/2018,892.79446,846.67291,821.91673,806.10936,820.28487,891.43438,981.1944592,1052.83353,1113.241429,1139.98381,1152.62376,1145.081221,1095.46674,1132.81691,1175.316099,1179.40212,1170.71288,1237.56666,1423.50182,1423.67688,1373.14753,1262.24782,1110.28416,961.27677,26232.7369,1436.5776
18/05/2018,872.65,815,802.97,789.25,809.52,887.89,965.718,1018.264,1085.314,1118.682,1137.076,1128.54,1069.35,1105.412,1159.088,1145.102,1150.66,1211.01,1394.27,1383.68,1318.52,1218.3,1067.92,945.06,25598.38,1399.5
19/05/2018,851.99,805.692,780.075,763.9885,761.381,808.832,817.9561703,892.0335796,961.8448202,986.3242698,1005.11708,988.8080005,926.1872183,917.5416793,929.2106502,929.9968098,927.85887,1032.61742,1251.435,1237.619,1198.46,1102.9,987.99,879.5,22755.247,1259.16
20/05/2018,798.14971,756.77321,726.92986,710.31824,703.58351,723.361,671.5897851,722.6464702,778.6729502,800.1403599,819.5482609,831.3761899,824.8204711,813.5752893,826.8783097,840.5665903,848.0842002,948.60569,1206.5959,1207.69965,1173.67802,1081.81128,943.93891,826.228,20667.992,1215.70961
21/05/2018,758.10746,722.79576,709.00384,702.05552,714.64266,788.28176,897.7959007,956.3506704,991.9908895,1037.9965,1047.27345,1060.885061,1020.565209,1032.92586,1077.70966,1080.97507,1078.15151,1155.79556,1347.44912,1340.54805,1291.99404,1180.50358,1033.69337,903.611,23898.077,1350.95721
22/05/2018,820.881,787.678,764.88,758.73,771.97,832.639,921.300801,985.3268201,1040.98627,1072.22827,1092.141641,1066.2801,1023.34524,1070.298621,1115.72515,1114.35207,1108.33701,1189.0901,1391.62228,1384.20329,1332.33957,1214.85,1065.49,929.58,24841.193,1395.44668
23/05/2018,843.679,801.357,784.00269,781.83822,793.65548,859.103,957.45219,1016.07933,1061.496,1083.861,1103.27859,1096.55456,1052.135,1079.12141,1125.37841,1126.94551,1110.04291,1194.29438,1388.49975,1381.59442,1329.18282,1218.60444,1073.72013,935.95006,25183.3,1400.12407
24/05/2018,851.1302,803.64095,786.36934,777.55176,791.23574,869.32434,940.1852494,1017.07635,1053.64928,1079.67149,1102.62278,1086.031901,1044.067201,1074.38503,1124.07681,1119.31309,1119.84432,1205.17871,1395.01252,1383.93725,1333.89243,1227.43603,1085.0343,946.62832,25186.865,1397.087855
25/05/2018,861.52,818.3,794.33,788.49,803.08,872.24,952.28,1036.296,1080.146,1104.156,1110.53,1100.61,1056.4,1096.962,1141.088,1138.158,1127.966,1202.01,1382.51,1359.79,1302.88,1208.73,1083.71,968.86,25371.585,1384.95
26/05/2018,885.76326,832.18438,801.01963,785.65398,796.52454,845.40878,831.33946,928.09687,1018.10683,1051.43343,1055.20762,1044.663529,1004.59077,999.7703796,1010.93595,1018.46865,1015.58375,1107.31815,1305.4252,1291.00708,1249.65801,1175.19287,1061.54779,947.94071,24042.78,1312.58831
27/05/2018,847.9,809.31,780.17,763.41,759.36,781.69,730.8963351,792.9661499,851.21052,886.2061094,906.2749111,900.8723091,868.9103999,853.1187905,866.7236201,882.2748599,900.24829,1004.35,1225.06,1237.27,1217.49,1141.85,1014.69,902.54,21947.662,1241.632
28/05/2018,824.51937,781.4737,755.14679,747.52771,759.19267,816.84085,922.6192632,1014.90393,1072.30755,1111.9031,1123.81429,1121.71741,1092.014501,1106.079761,1153.58194,1155.99609,1150.09525,1236.51627,1403.74907,1376.04001,1332.27155,1230.8557,1088.41968,961.54294,25317.2573,1405.68007
29/05/2018,876.72121,833.01475,805.36801,799.94267,812.38941,874.3754,947.49321,1038.0074,1100.94479,1129.2104,1157.56109,1147.193089,1106.35288,1138.16894,1184.47863,1187.34064,1173.60536,1259.77075,1426.79166,1412.78863,1361.97012,1255.10119,1103.19539,963.71278,26075.171,1428.55166
30/05/2018,873.87,840.69,814.14,788.87,785.74,847.16,929.95,996.31,1058.397,1102.869,1126.823,1119.39,1063.404,1105.219,1150.817,1152.922,1133.428,1207.31,1371.89,1344.33,1289.29,1186.09,1042.89,916.68,25281.5353,1374.301
31/05/2018,829.50937,789.68621,755.21587,729.86275,736.10658,764.40154,727.36283,770.1908401,833.4877698,873.8534098,888.2404203,891.4872189,868.6891111,879.1154896,890.3490595,891.5649398,903.0130998,1029.27272,1256.95302,1264.48423,1237.97875,1144.23834,1006.01169,881.77793,21890.128,1270.282005
01/06/2018,800.49,760.65,731.28,721.71,727.5,789.69,878.132,950.958,1030.328,1037.38,1057.264,1036.518,982.534,1021.958,1048.604,1050.944,1048.582,1151.4,1302.48,1286.52,1236.34,1137.59,1012.55,894.1,23759.9008,1305.089
02/06/2018,826.14294,774.73881,752.84416,740.58229,740.49396,783.24731,786.72213,854.9878801,941.3303701,973.34186,985.6774807,965.95026,913.31474,915.1399202,929.4325603,927.1577197,932.322087,1054.734376,1238.08142,1230.12436,1183.48944,1096.41591,977.35079,875.34331,22380.0228,1242.368785
03/06/2018,795.10856,750.68486,719.78548,706.91802,706.42344,724.46902,693.47645,727.88615,792.6725699,816.5601705,846.1161192,840.9850795,831.0209898,830.8568099,841.32061,869.2495489,903.828898,1079.97729,1207.48932,1210.18099,1159.965,1068.41,935.66732,821.91421,20846.411,1213.90942
04/06/2018,755.89814,722.291,704.48797,699.40918,708.19822,778.107,901.60272,993.6053,1020.58475,1054.30166,1079.53457,1075.61279,1021.55991,1045.36954,1069.52593,1082.14854,1098.430307,1220.44449,1351.21909,1347.48501,1294.73177,1192.14411,1048.86614,914.64268,24124.591,1355.76548
05/06/2018,835.27874,783.83215,763.98638,755.01204,766.58091,831.608,925.41457,1005.192401,1049.33193,1083.86532,1087.627099,1060.45705,1015.44007,1070.53739,1082.57608,1084.341229,1084.09868,1204.46179,1353.18108,1347.58248,1318.80068,1212.51028,1069.23036,934.357,24668.832,1353.72108
06/06/2018,852.82698,813.26068,786.52747,777.72971,759.05436,830.61102,910.06027,1004.22667,1063.85216,1080.81474,1096.68586,1068.87847,1025.821469,1069.977781,1089.031879,1093.38574,1107.252076,1220.61705,1368.58849,1361.42367,1321.06185,1193.03906,1091.18183,946.50793,24944.799,1369.31849
07/06/2018,855.74993,805.07573,775.72336,770.39624,781.77066,846.29894,944.61485,1016.29616,1065.67493,1103.2697,1098.45302,1070.840699,1005.41471,1045.94978,1078.48794,1077.04596,1089.38973,1206.49721,1351.08426,1348.412,1303.982,1206.36047,1071.998,943.99174,24803.214,1353.836105
08/06/2018,857.81,809.57,775.1,770.27,781.08,850.85,936.41,1016.842,1049.704,1076.034,1086.43,1073.822,1021.562,1057.642,1091.273,1089.087,1081.259,1213.29,1356.02,1336.76,1283.95,1183.56,1064.36,946.86,24803.495,1357.1
09/06/2018,852.92314,810.21996,774.2894,773.55225,778.70839,827.02121,824.97035,911.1685099,994.3522601,1029.29892,1052.44323,1013.981151,977.7754999,962.2581793,953.9599097,953.5051401,964.096312,1110.41431,1266.65381,1254.16317,1213.35798,1136.98476,1022.135,909.015,23353.691,1267.62381
10/06/2018,827.893,778.38249,742.63107,722.61733,716.46074,735.83732,689.89508,725.5603399,774.6547401,822.3042903,851.8407195,859.6072093,854.9792993,852.4430099,867.4370296,881.5444294,898.43489,1053.36544,1232.52928,1232.19461,1193.09021,1102.54065,973.12147,846.1901,21197.071,1236.3168
11/06/2018,775.78713,724.56886,704.59422,699.7536,713.91184,788.57192,902.52438,999.9508491,1012.94222,1069.328211,1110.84038,1123.1863,1083.53873,1090.51769,1149.945019,1162.41748,1158.25125,1225.95705,1398.28811,1379.55112,1344.31856,1240.80692,1088.45545,952.5641,24844.539,1399.30811
12/06/2018,859.85045,811.98492,795.71092,788.94811,795.2646,858.85729,934.02502,1026.78237,1085.70848,1110.11524,1125.65155,1104.56562,1051.105931,1089.551299,1120.38524,1125.07159,1125.255079,1218.76584,1381.90274,1368.49921,1323.50211,1223.88088,1073.05652,937.85173,25333.563,1383.00274
13/06/2018,836.49372,800.48017,769.53166,762.93988,777.17343,836.79588,928.19317,1014.433857,1068.22098,1080.91031,1093.50437,1068.546441,1023.086399,1053.6374,1085.83906,1080.44858,1093.21284,1196.68487,1352.69837,1335.06379,1297.07875,1199.31708,1057.99342,921.78127,24749.201,1353.92837
14/06/2018,844.74561,797.36405,767.99224,759.96676,772.41243,833.29564,916.59929,1004.98855,1042.098043,1060.869375,1083.451711,1080.98318,1026.91348,1056.572664,1081.33454,1080.562427,1084.868199,1203.96638,1364.2128,1350.98544,1308.60088,1216.62886,1068.72251,943.07331,24779.222,1368.27552
15/06/2018,851.6,803.09,780.61,770.81,783.84,842.68,934.16,1013.846,1056.645,1076.196,1091.403,1077.879,1028.149,1048.191,1085.555,1074.616,1084.475,1191.61,1349.46,1339.55,1288.93,1195.46,1072.47,942.11,24760.928,1350.55
16/06/2018,861.88267,807.62195,786.222,776.41376,784.77171,826.37276,841.19886,924.44157,1013.23329,1048.25513,1046.636369,1020.551591,961.9395606,958.2670298,969.0105309,959.4592105,956.23775,1083.19003,1279.23665,1271.36759,1227.629,1135.38969,1015.17189,901.46816,23494.451,1284.6614
17/06/2018,825.0071,767.72772,744.52651,732.01148,728.66391,756.8709,704.43993,755.3615199,789.5002296,820.7913404,852.5433106,856.2735102,835.834809,838.1153101,856.2790003,851.19685,886.8198399,983.60834,1226.12134,1231.00906,1193.31353,1103.644,973.85,852.58,21203.133,1236.92487
18/06/2018,776.90935,726.925,710.00552,708.4409,726.70842,792.40539,896.84978,1002.56983,1028.61587,1048.76846,1065.271151,1072.46419,1026.853861,1038.12279,1075.43011,1073.85974,1078.03286,1156.409,1350.53483,1346.39934,1300.17901,1198.47577,1055.21992,919.28294,24160.783,1353.022865
19/06/2018,829.66601,789.72531,773.46037,765.42196,779.75979,840.86665,913.12915,1006.86998,1061.87509,1084.664,1103.70178,1082.72739,1040.781,1073.69673,1117.92458,1114.15208,1108.293,1195.742,1382.983,1378.293,1334.459,1238.816,1083.55,950.075,25039.867,1383.683
20/06/2018,850.185,812.887,779.256,768.772,777.547,842.746,939.348,1023.464,1075.553,1087.827,1108.208,1100.561,1047.146,1075.642,1119.157,1110.129,1098.81,1167.806,1363.734,1352.6,1291.22,1194.54,1062.91,943.71,25018.178,1364.624
21/06/2018,854.45748,804.26173,787.21522,764.21218,776.65841,809.09779,765.19724,825.54627,905.19986,941.439,965.71475,968.62748,937.36881,947.52831,967.22967,952.41426,960.886,1052.84119,1282.68365,1283.712,1255.32375,1159.118,1029.254,900.123,22849.121,1296.62605
22/06/2018,816.302,784.329,751.19103,746.6795,760.74331,819.1103,909.09767,1016.89217,1067.766,1086.68795,1132.36612,1114.81595,1063.4491,1091.921,1132.919,1126.987,1121.117,1201.86,1370.64,1352.14,1299.94,1199.91,1074.63,952.99,24911.994,1373.4
23/06/2018,865.8,812.86,789.22,776.12,787.17,825.81,824.88,917.656,997.946,1034.969,1041.84,1040.927,997.312,993.262,1009.156,992.783,990.66,1079.58,1300.04,1279.74,1240.52,1169.12,1065.74,964.97,23842.961,1302.9
24/06/2018,877.176,822.06576,784.709,766.9261,756.456,769.58785,730.33526,754.8819101,806.8923397,838.6576701,851.7468896,851.1880598,837.97136,833.3866905,861.9062698,864.0307597,884.74577,999.68926,1213.28235,1216.3618,1188.83242,1103.01531,971.11295,856.75031,21396.772,1221.34107
25/06/2018,779.81047,740.45417,721.94395,714.27846,723.20085,793.17107,903.33862,1012.71644,1033.00444,1063.73531,1094.45363,1094.26274,1046.88144,1060.75429,1090.11625,1075.98364,1078.92816,1172.24635,1355.65967,1343.48959,1303.77374,1206.87195,1070.20691,932.60576,24308.027,1356.70967
26/06/2018,851.26064,805.19007,786.1628,779.22644,787.87427,853.32605,927.81737,1018.91733,1062.15558,1086.54983,1118.6429,1096.69882,1042.32193,1074.58994,1117.34961,1102.30178,1109.14714,1184.43454,1376.16761,1362.78085,1330.53205,1227.95038,1089.70539,952.67013,25140.732,1377.32761
27/06/2018,851.61374,812.16961,790.57328,783.4091,796.66,857.61699,961.80083,1046.79595,1090.12762,1126.30374,1149.54244,1126.22826,1071.23102,1094.41174,1139.29584,1133.75357,1130.47387,1212.57837,1382.71412,1358.25107,1323.60905,1218.30638,1067.9052,936.18162,25455.882,1385.15577
28/06/2018,852.28838,798.8831,784.19559,764.03896,779.32162,848.32651,920.87206,1017.90971,1060.56965,1084.73929,1137.39788,1128.28049,1087.60392,1112.22941,1161.9114,1151.56507,1144.01045,1204.82863,1407.08613,1394.27639,1353.09476,1245.65423,1092.72767,955.69356,25499.207,1410.94056
29/06/2018,852.41,801.74,777.51,763.27,774.98,835.19,903,988.712,1048.438,1086.774,1115.184,1093.746,1038.23,1072.46,1114.994,1111.14,1101.804,1152.44,1338.25,1319.92,1272.44,1180.01,1047.17,933.47,24735.443,1344.68
30/06/2018,846.28,796.35,767.34,747.25,752.07,790.76,793.98,868.422,947.235,993,1027.532,1007.952,976.847,977.8,979.235,957.952,966.933,1040.46,1271.02,1258.95,1207.45,1124.43,1007.32,901.29,22994.649,1276.91
01/07/2018,813.83969,757.11177,736.16895,716.87201,715.32181,731.7943,676.76954,723.22651,780.43163,822.132,848.73516,854.22311,841.57523,836.21725,849.46228,852.9166,865.54836,953.39895,1190.78119,1195.14878,1163.71044,1089.80631,964.55197,850.01396,20855.527,1201.54066
02/07/2018,771.75638,730.94589,714.051,704.95743,713.97472,791.49413,848.53316,957.99562,1060.347,1122.09,1168.77682,1148.07325,1101.34668,1132.88073,1189.32172,1182.8916,1166.66619,1209.81128,1406.54166,1389.08471,1326.5624,1233.32833,1095.09776,956.58098,25058.646,1407.75166
